Unnamed: 0,season,gameId,date,result_reg,team_goals_reg_home,team_goals_reg_away,teamname_home,teamname_away,odd_winhome,odd_draw,odd_awaywin,teamname_home_home_dup,home_goals_from_players,home_assists,home_shots,home_toi_total,home_num_players,teamname_away_away_dup,away_goals_from_players,away_assists,away_shots,away_toi_total,away_num_players
9564,2019,2019020152,2019-10-24,2,2,1,DAL,ANA,2.11,4.33,3.1,DAL,2.0,3.0,29.0,21360,20,ANA,1.0,2.0,30.0,21360,20
9566,2019,2019020154,2019-10-24,1,3,3,EDM,WSH,2.85,4.45,2.18,EDM,4.0,7.0,40.0,21571,20,WSH,3.0,4.0,28.0,21566,20
9562,2019,2019020150,2019-10-24,2,4,0,NSH,MIN,1.9,4.5,3.55,NSH,4.0,7.0,21.0,21360,20,MIN,0.0,0.0,26.0,21480,20
9563,2019,2019020151,2019-10-24,0,1,4,CHI,PHI,2.45,4.95,2.47,CHI,1.0,2.0,24.0,21360,20,PHI,4.0,5.0,23.0,21120,20
9560,2019,2019020148,2019-10-24,1,3,3,CBJ,CAR,2.73,4.4,2.25,CBJ,4.0,8.0,31.0,21952,20,CAR,3.0,5.0,24.0,22072,20
9561,2019,2019020149,2019-10-24,2,5,2,STL,LAK,1.91,4.6,3.54,STL,5.0,9.0,35.0,21240,20,LAK,2.0,4.0,35.0,21361,20
9559,2019,2019020147,2019-10-24,2,6,2,NYR,BUF,2.63,4.75,2.33,NYR,6.0,8.0,24.0,21058,20,BUF,2.0,2.0,33.0,21120,20
9558,2019,2019020146,2019-10-24,2,4,2,NYI,ARI,2.4,4.2,2.65,NYI,4.0,7.0,22.0,21240,20,ARI,2.0,3.0,23.0,21480,20
9557,2019,2019020145,2019-10-24,0,2,4,MTL,SJS,2.1,4.5,2.99,MTL,2.0,3.0,37.0,21391,20,SJS,4.0,8.0,23.0,21339,20
9567,2019,2019020155,2019-10-25,0,1,6,VGK,COL,1.93,4.5,3.3,VGK,1.0,1.0,26.0,21153,20,COL,6.0,9.0,40.0,21000,20
9568,2019,2019020156,2019-10-25,2,4,1,TOR,SJS,1.87,4.75,3.56,TOR,4.0,5.0,27.0,21480,20,SJS,1.0,2.0,17.0,21000,20
9569,2019,2019020157,2019-10-25,0,3,5,NJD,ARI,2.3,4.33,2.8,NJD,3.0,6.0,35.0,21237,20,ARI,5.0,7.0,17.0,21054,20
9570,2019,2019020158,2019-10-25,0,2,4,OTT,NYI,2.83,4.8,2.24,OTT,2.0,4.0,32.0,21152,20,NYI,4.0,6.0,24.0,20910,20
9571,2019,2019020159,2019-10-25,0,0,2,DET,BUF,2.55,5.1,2.36,DET,0.0,0.0,41.0,21244,20,BUF,2.0,4.0,25.0,21240,20
9572,2019,2019020160,2019-10-25,1,5,5,VAN,WSH,2.46,4.45,2.47,VAN,5.0,7.0,34.0,22560,20,WSH,5.0,7.0,29.0,22264,20
9581,2019,2019020169,2019-10-26,0,2,5,COL,ANA,1.99,4.5,3.35,COL,2.0,3.0,37.0,21263,20,ANA,5.0,7.0,27.0,20974,20
9580,2019,2019020168,2019-10-26,1,1,1,WPG,CGY,2.89,4.4,2.17,WPG,2.0,4.0,45.0,22128,20,CGY,1.0,2.0,30.0,21931,20
9579,2019,2019020167,2019-10-26,2,5,1,MIN,LAK,2.12,4.4,3.1,MIN,5.0,7.0,27.0,21240,20,LAK,1.0,2.0,31.0,21240,20
9577,2019,2019020165,2019-10-26,2,7,4,PHI,CBJ,2.02,4.5,3.24,PHI,7.0,10.0,46.0,20880,20,CBJ,4.0,8.0,26.0,21179,20
9578,2019,2019020166,2019-10-26,0,0,3,DAL,PIT,2.28,4.2,2.85,DAL,0.0,0.0,25.0,21600,20,PIT,3.0,5.0,27.0,21359,20
9575,2019,2019020163,2019-10-26,2,5,2,MTL,TOR,2.1,4.6,3.04,MTL,5.0,5.0,38.0,21480,20,TOR,2.0,4.0,31.0,21412,20
9574,2019,2019020162,2019-10-26,2,3,0,BOS,STL,1.95,4.33,3.6,BOS,3.0,4.0,24.0,20879,20,STL,0.0,0.0,26.0,20992,20
9573,2019,2019020161,2019-10-26,2,4,0,CAR,CHI,1.82,4.75,3.7,CAR,4.0,7.0,31.0,21223,20,CHI,0.0,0.0,32.0,21492,20
9576,2019,2019020164,2019-10-26,1,2,2,TBL,NSH,1.94,4.6,3.3,TBL,2.0,4.0,30.0,22098,20,NSH,3.0,6.0,40.0,22138,20
9586,2019,2019020174,2019-10-27,0,4,7,NYR,BOS,3.32,4.6,1.97,NYR,4.0,8.0,29.0,21240,20,BOS,7.0,14.0,43.0,20991,20
9582,2019,2019020170,2019-10-27,0,2,6,EDM,FLA,2.5,4.4,2.45,EDM,2.0,4.0,26.0,21480,20,FLA,6.0,10.0,29.0,21284,20
9583,2019,2019020171,2019-10-27,1,4,4,DET,STL,3.22,4.4,2.05,DET,4.0,7.0,33.0,21647,20,STL,5.0,10.0,20.0,21681,20
9584,2019,2019020172,2019-10-27,2,5,2,OTT,SJS,3.2,5.35,1.95,OTT,5.0,9.0,30.0,20955,20,SJS,2.0,3.0,36.0,21120,20
9585,2019,2019020173,2019-10-27,2,5,3,NYI,PHI,2.4,4.33,2.65,NYI,5.0,8.0,33.0,21145,20,PHI,3.0,5.0,31.0,21240,20
9587,2019,2019020175,2019-10-27,2,5,1,CHI,LAK,2.17,5.3,2.87,CHI,5.0,9.0,26.0,21120,20,LAK,1.0,2.0,39.0,21240,20
9588,2019,2019020176,2019-10-27,2,5,2,VGK,ANA,1.66,4.8,4.45,VGK,5.0,5.0,49.0,21480,20,ANA,2.0,3.0,15.0,21279,20
9589,2019,2019020177,2019-10-28,1,2,2,BUF,ARI,2.38,4.33,2.73,BUF,2.0,4.0,26.0,22591,20,ARI,2.0,4.0,44.0,22677,20
9590,2019,2019020178,2019-10-28,2,7,2,VAN,FLA,2.2,4.5,2.89,VAN,7.0,12.0,36.0,21366,20,FLA,2.0,3.0,31.0,21360,20
9598,2019,2019020186,2019-10-29,2,6,3,DAL,MIN,2.06,4.33,3.3,DAL,6.0,10.0,37.0,21092,20,MIN,3.0,5.0,22.0,21091,20
9597,2019,2019020185,2019-10-29,2,3,0,NSH,CHI,1.86,4.8,4.1,NSH,3.0,6.0,51.0,21240,20,CHI,0.0,0.0,20.0,21000,20
9599,2019,2019020187,2019-10-29,2,7,4,ANA,WPG,2.45,4.33,2.6,ANA,7.0,11.0,28.0,21360,20,WPG,4.0,5.0,40.0,21480,20
9596,2019,2019020184,2019-10-29,2,3,1,DET,EDM,2.71,4.4,2.31,DET,3.0,5.0,28.0,21119,20,EDM,1.0,1.0,32.0,21218,20
9591,2019,2019020179,2019-10-29,2,5,1,BOS,SJS,1.77,4.8,4.05,BOS,5.0,8.0,41.0,21080,20,SJS,1.0,2.0,17.0,20425,20
9594,2019,2019020182,2019-10-29,2,7,1,PIT,PHI,2.13,4.5,2.97,PIT,7.0,11.0,37.0,21000,20,PHI,1.0,2.0,30.0,21120,20
9593,2019,2019020181,2019-10-29,2,4,1,NYR,TBL,4.15,5.0,1.72,NYR,4.0,5.0,42.0,21371,20,TBL,1.0,2.0,30.0,21227,20
9592,2019,2019020180,2019-10-29,1,3,3,TOR,WSH,2.19,4.5,2.85,TOR,3.0,5.0,31.0,22091,20,WSH,4.0,8.0,33.0,22027,20
9595,2019,2019020183,2019-10-29,2,2,1,CAR,CGY,2.08,4.5,3.03,CAR,2.0,3.0,28.0,21240,20,CGY,1.0,2.0,29.0,21328,20
9600,2019,2019020188,2019-10-30,1,6,6,NJD,TBL,2.8,4.5,2.2,NJD,6.0,12.0,42.0,21797,20,TBL,7.0,12.0,23.0,21367,20
9601,2019,2019020189,2019-10-30,0,1,4,CBJ,EDM,2.0,4.75,3.26,CBJ,1.0,2.0,24.0,21029,20,EDM,4.0,7.0,31.0,21251,20
9602,2019,2019020190,2019-10-30,2,2,1,STL,MIN,1.86,4.95,3.78,STL,2.0,4.0,26.0,21346,20,MIN,1.0,2.0,36.0,21240,20
9603,2019,2019020191,2019-10-30,1,3,3,COL,FLA,2.15,4.4,2.88,COL,3.0,6.0,30.0,21370,20,FLA,4.0,7.0,38.0,21476,20
9604,2019,2019020192,2019-10-30,0,1,4,ARI,MTL,2.25,4.4,2.76,ARI,1.0,2.0,33.0,21360,20,MTL,4.0,6.0,36.0,21240,20
9605,2019,2019020193,2019-10-30,0,3,5,LAK,VAN,2.6,4.33,2.44,LAK,3.0,6.0,24.0,21187,20,VAN,5.0,9.0,49.0,20965,20
9606,2019,2019020194,2019-10-31,1,5,5,NSH,CGY,1.99,4.5,3.25,NSH,5.0,8.0,36.0,22432,20,CGY,6.0,11.0,27.0,22432,20
9607,2019,2019020195,2019-10-31,1,4,4,VGK,MTL,1.65,5.0,4.45,VGK,4.0,6.0,35.0,21344,20,MTL,5.0,4.0,29.0,21584,20
9615,2019,2019020203,2019-11-01,0,2,3,SJS,WPG,2.0,4.65,3.14,SJS,2.0,4.0,53.0,21360,20,WPG,3.0,5.0,19.0,21360,20
9614,2019,2019020202,2019-11-01,1,1,1,ANA,VAN,2.4,4.6,2.59,ANA,2.0,3.0,29.0,21480,20,VAN,1.0,2.0,40.0,21600,20
9613,2019,2019020201,2019-11-01,0,1,2,COL,DAL,2.1,4.33,3.08,COL,1.0,2.0,39.0,21421,20,DAL,2.0,3.0,29.0,21090,20
9612,2019,2019020200,2019-11-01,1,3,3,STL,CBJ,1.92,4.8,3.4,STL,4.0,8.0,27.0,21353,20,CBJ,3.0,6.0,30.0,21240,20
9608,2019,2019020196,2019-11-01,1,3,3,NJD,PHI,2.35,4.5,2.61,NJD,3.0,6.0,26.0,22440,20,PHI,3.0,5.0,31.0,22398,20
9610,2019,2019020198,2019-11-01,2,6,1,WSH,BUF,1.83,4.75,3.72,WSH,6.0,10.0,34.0,21360,20,BUF,1.0,2.0,30.0,21504,20
9609,2019,2019020197,2019-11-01,2,5,2,NYI,TBL,2.68,4.4,2.33,NYI,5.0,8.0,26.0,21240,20,TBL,2.0,3.0,35.0,21240,20
9611,2019,2019020199,2019-11-01,2,7,3,CAR,DET,1.6,5.0,4.75,CAR,7.0,12.0,34.0,20995,20,DET,3.0,6.0,32.0,21159,20
9625,2019,2019020213,2019-11-02,1,3,3,MIN,STL,2.24,4.33,2.95,MIN,3.0,6.0,23.0,21828,20,STL,4.0,7.0,29.0,21979,20
9629,2019,2019020217,2019-11-02,1,3,3,LAK,CHI,2.19,4.5,2.85,LAK,4.0,6.0,49.0,22715,20,CHI,3.0,4.0,27.0,22252,20
9628,2019,2019020216,2019-11-02,0,2,5,SJS,VAN,2.1,4.6,2.95,SJS,2.0,4.0,26.0,21193,20,VAN,5.0,10.0,28.0,21240,20
9627,2019,2019020215,2019-11-02,1,3,3,VGK,WPG,1.67,5.0,4.2,VGK,3.0,4.0,26.0,22033,20,WPG,4.0,6.0,39.0,22152,20
9626,2019,2019020214,2019-11-02,2,3,0,ARI,COL,2.07,4.4,3.07,ARI,3.0,6.0,28.0,21132,20,COL,0.0,0.0,33.0,21440,20
9623,2019,2019020211,2019-11-02,0,0,3,CBJ,CGY,2.85,4.5,2.15,CBJ,0.0,0.0,43.0,21360,20,CGY,3.0,6.0,29.0,21240,20
9624,2019,2019020212,2019-11-02,2,4,1,DAL,MTL,2.38,4.33,2.61,DAL,4.0,4.0,40.0,21000,20,MTL,1.0,2.0,36.0,21285,20
9621,2019,2019020209,2019-11-02,1,3,3,PHI,TOR,2.7,4.5,2.22,PHI,3.0,6.0,40.0,22756,20,TOR,3.0,4.0,26.0,22463,20
9622,2019,2019020210,2019-11-02,0,3,5,CAR,NJD,1.78,4.75,3.72,CAR,3.0,6.0,27.0,20935,20,NJD,5.0,7.0,26.0,20954,20
9620,2019,2019020208,2019-11-02,2,4,0,FLA,DET,1.56,5.5,5.15,FLA,4.0,8.0,41.0,21240,20,DET,0.0,0.0,22.0,21468,20
9619,2019,2019020207,2019-11-02,0,0,1,BUF,NYI,2.3,4.33,2.72,BUF,0.0,0.0,27.0,21480,20,NYI,1.0,1.0,21.0,21240,20
9618,2019,2019020206,2019-11-02,2,5,2,BOS,OTT,1.42,5.65,6.2,BOS,5.0,6.0,32.0,21000,20,OTT,2.0,4.0,32.0,21280,20
9617,2019,2019020205,2019-11-02,0,1,2,NSH,NYR,1.63,5.0,4.5,NSH,1.0,2.0,33.0,21120,20,NYR,2.0,3.0,30.0,21081,20
9616,2019,2019020204,2019-11-02,1,1,1,PIT,EDM,1.82,4.75,3.7,PIT,1.0,1.0,52.0,21988,20,EDM,2.0,2.0,28.0,21628,20
9631,2019,2019020219,2019-11-03,1,2,2,ANA,CHI,2.05,4.4,3.35,ANA,2.0,4.0,38.0,21121,20,CHI,3.0,6.0,37.0,21277,20
9630,2019,2019020218,2019-11-03,2,4,2,WSH,CGY,1.89,4.6,3.48,WSH,4.0,5.0,32.0,21303,20,CGY,2.0,3.0,27.0,21275,20
9632,2019,2019020220,2019-11-04,2,6,4,BOS,PIT,2.0,4.5,3.32,BOS,6.0,8.0,26.0,21360,20,PIT,4.0,6.0,44.0,21120,20
9633,2019,2019020221,2019-11-04,0,2,6,NYR,OTT,1.97,4.6,3.22,NYR,2.0,4.0,34.0,20702,20,OTT,6.0,7.0,30.0,21061,20
9634,2019,2019020222,2019-11-04,0,1,6,DET,NSH,3.88,5.15,1.76,DET,1.0,2.0,24.0,21230,20,NSH,6.0,7.0,26.0,21240,20
9635,2019,2019020223,2019-11-04,1,2,2,EDM,ARI,2.43,4.6,2.62,EDM,2.0,3.0,28.0,21724,20,ARI,3.0,1.0,24.0,21808,20
9643,2019,2019020231,2019-11-05,1,3,3,CGY,ARI,1.99,4.5,3.35,CGY,4.0,8.0,43.0,22064,20,ARI,3.0,6.0,37.0,22058,20
9645,2019,2019020233,2019-11-05,0,2,4,ANA,MIN,2.23,4.33,2.91,ANA,2.0,4.0,31.0,21360,20,MIN,4.0,7.0,26.0,21360,20
9644,2019,2019020232,2019-11-05,1,1,1,VAN,STL,2.24,4.35,2.8,VAN,1.0,2.0,34.0,22072,20,STL,2.0,4.0,27.0,21832,20
9646,2019,2019020234,2019-11-05,2,4,2,SJS,CHI,1.98,4.6,3.16,SJS,4.0,7.0,32.0,21240,20,CHI,2.0,4.0,21.0,21240,20
9642,2019,2019020230,2019-11-05,2,4,1,DAL,COL,2.23,4.33,3.04,DAL,4.0,6.0,38.0,20677,20,COL,1.0,2.0,37.0,20816,20
9638,2019,2019020226,2019-11-05,2,4,1,PHI,CAR,2.52,5.45,2.39,PHI,4.0,8.0,28.0,21240,20,CAR,1.0,2.0,34.0,21286,20
9640,2019,2019020228,2019-11-05,2,3,1,TOR,LAK,1.65,5.0,4.4,TOR,3.0,4.0,23.0,21262,20,LAK,1.0,2.0,25.0,21227,20
9639,2019,2019020227,2019-11-05,0,1,2,CBJ,VGK,2.97,4.5,2.08,CBJ,1.0,2.0,30.0,21240,20,VGK,2.0,4.0,25.0,21120,20
9637,2019,2019020225,2019-11-05,2,4,1,NYI,OTT,1.57,5.05,5.0,NYI,4.0,6.0,32.0,21251,20,OTT,1.0,1.0,28.0,21358,20
9636,2019,2019020224,2019-11-05,2,5,4,MTL,BOS,2.47,4.4,2.51,MTL,5.0,8.0,31.0,21474,20,BOS,4.0,6.0,25.0,21360,20
9641,2019,2019020229,2019-11-05,1,1,1,WPG,NJD,2.28,4.5,2.7,WPG,1.0,2.0,33.0,22560,20,NJD,1.0,2.0,32.0,22718,20
9647,2019,2019020235,2019-11-06,2,5,1,NYR,DET,2.05,4.5,3.0,NYR,5.0,10.0,31.0,21354,20,DET,1.0,2.0,36.0,21259,20
9648,2019,2019020236,2019-11-06,0,2,5,EDM,STL,2.16,4.25,2.96,EDM,2.0,3.0,34.0,21396,20,STL,5.0,9.0,25.0,21309,20
9659,2019,2019020247,2019-11-07,2,6,5,SJS,MIN,2.08,4.4,3.04,SJS,6.0,12.0,31.0,20880,20,MIN,5.0,7.0,26.0,20903,20
9658,2019,2019020246,2019-11-07,0,2,3,ARI,CBJ,2.05,4.3,3.2,ARI,2.0,3.0,32.0,21088,20,CBJ,3.0,6.0,33.0,21132,20
9657,2019,2019020245,2019-11-07,2,5,2,CGY,NJD,1.99,4.45,3.2,CGY,5.0,10.0,38.0,21240,20,NJD,2.0,4.0,23.0,20923,20
9656,2019,2019020244,2019-11-07,2,9,4,COL,NSH,2.92,4.8,2.14,COL,9.0,17.0,45.0,21185,20,NSH,4.0,7.0,24.0,21040,20
9654,2019,2019020242,2019-11-07,1,2,2,OTT,LAK,2.65,4.4,2.34,OTT,3.0,5.0,33.0,22128,20,LAK,2.0,3.0,28.0,22128,20
9655,2019,2019020243,2019-11-07,2,5,2,CHI,VAN,2.85,4.3,2.24,CHI,5.0,9.0,37.0,21122,20,VAN,2.0,4.0,38.0,21064,20
9652,2019,2019020240,2019-11-07,1,2,2,PHI,MTL,2.35,4.4,2.6,PHI,3.0,4.0,43.0,21820,20,MTL,2.0,3.0,24.0,21100,20
9651,2019,2019020239,2019-11-07,1,3,3,NYI,PIT,2.5,4.3,2.5,NYI,3.0,6.0,23.0,22180,20,PIT,4.0,6.0,39.0,22300,20
9650,2019,2019020238,2019-11-07,1,4,4,FLA,WSH,2.39,4.45,2.55,FLA,4.0,5.0,36.0,21273,20,WSH,5.0,9.0,31.0,21142,20
9649,2019,2019020237,2019-11-07,1,1,1,TOR,VGK,2.05,4.4,3.05,TOR,2.0,3.0,37.0,21662,20,VGK,1.0,0.0,38.0,21565,20
9653,2019,2019020241,2019-11-07,0,2,4,CAR,NYR,1.56,5.05,4.95,CAR,2.0,4.0,47.0,21462,20,NYR,4.0,6.0,19.0,21360,20
9660,2019,2019020248,2019-11-08,2,4,2,DET,BOS,4.45,4.95,1.64,DET,4.0,5.0,32.0,21124,20,BOS,2.0,3.0,28.0,21141,20
9661,2019,2019020249,2019-11-08,0,2,3,BUF,TBL,3.42,4.6,1.91,BUF,2.0,4.0,22.0,21168,20,TBL,3.0,6.0,34.0,21355,20
9662,2019,2019020250,2019-11-08,2,4,1,WPG,VAN,2.35,4.3,2.65,WPG,4.0,6.0,35.0,21323,20,VAN,1.0,2.0,33.0,21290,20
9663,2019,2019020251,2019-11-08,2,4,0,EDM,NJD,2.05,4.3,3.3,EDM,4.0,8.0,32.0,21120,20,NJD,0.0,0.0,29.0,21284,20
9674,2019,2019020262,2019-11-09,1,1,1,SJS,NSH,2.6,4.4,2.31,SJS,1.0,2.0,32.0,22327,20,NSH,1.0,1.0,25.0,22411,20
9673,2019,2019020261,2019-11-09,1,2,2,CGY,STL,2.1,4.33,3.0,CGY,2.0,3.0,29.0,21846,20,STL,3.0,6.0,28.0,21963,20
9672,2019,2019020260,2019-11-09,2,4,2,COL,CBJ,2.1,4.4,3.0,COL,4.0,6.0,36.0,21188,20,CBJ,2.0,4.0,41.0,21213,20
9670,2019,2019020258,2019-11-09,2,5,2,WSH,VGK,2.28,4.45,2.73,WSH,5.0,8.0,34.0,21033,20,VGK,2.0,2.0,32.0,20790,20
9669,2019,2019020257,2019-11-09,1,2,2,PIT,CHI,1.75,4.7,4.0,PIT,2.0,4.0,31.0,22560,20,CHI,2.0,3.0,31.0,22406,20
9671,2019,2019020259,2019-11-09,0,3,4,ARI,MIN,2.13,4.2,3.1,ARI,3.0,5.0,35.0,21514,20,MIN,4.0,8.0,24.0,21348,20
9667,2019,2019020255,2019-11-09,2,4,1,OTT,CAR,3.4,4.55,1.9,OTT,4.0,7.0,30.0,21197,20,CAR,1.0,2.0,39.0,21146,20
9666,2019,2019020254,2019-11-09,2,3,2,MTL,LAK,1.76,4.75,4.0,MTL,3.0,6.0,37.0,21271,20,LAK,2.0,4.0,33.0,21063,20
9665,2019,2019020253,2019-11-09,1,2,2,TOR,PHI,1.92,4.6,3.5,TOR,2.0,4.0,40.0,22483,20,PHI,2.0,4.0,32.0,22560,20
9664,2019,2019020252,2019-11-09,2,2,1,NYI,FLA,2.4,4.1,2.74,NYI,2.0,4.0,36.0,21152,20,FLA,1.0,2.0,38.0,21234,20
9668,2019,2019020256,2019-11-09,2,5,3,TBL,BUF,1.96,4.65,3.44,TBL,5.0,9.0,40.0,21360,20,BUF,3.0,6.0,43.0,21358,20
9681,2019,2019020269,2019-11-10,0,2,6,ANA,EDM,2.35,4.0,2.75,ANA,2.0,3.0,33.0,21314,20,EDM,6.0,10.0,31.0,21000,20
9680,2019,2019020268,2019-11-10,2,5,4,CHI,TOR,2.6,4.45,2.32,CHI,5.0,10.0,34.0,21092,20,TOR,4.0,5.0,57.0,21048,20
9679,2019,2019020267,2019-11-10,1,2,2,BOS,PHI,1.75,4.65,3.94,BOS,2.0,3.0,28.0,22680,20,PHI,2.0,4.0,29.0,22573,20
9678,2019,2019020266,2019-11-10,2,3,2,DET,VGK,3.26,5.35,1.95,DET,3.0,4.0,19.0,21360,20,VGK,2.0,4.0,19.0,21315,20
9676,2019,2019020264,2019-11-10,1,2,2,WPG,DAL,2.4,4.8,2.7,WPG,3.0,5.0,29.0,21563,20,DAL,2.0,3.0,28.0,21348,20
9675,2019,2019020263,2019-11-10,1,5,5,NYR,FLA,2.65,4.95,2.27,NYR,5.0,8.0,34.0,22460,20,FLA,5.0,8.0,35.0,22360,20
9677,2019,2019020265,2019-11-10,0,1,2,VAN,NJD,1.95,4.85,3.38,VAN,1.0,2.0,31.0,21422,20,NJD,2.0,4.0,27.0,21333,20
9682,2019,2019020270,2019-11-11,1,3,3,WSH,ARI,1.92,4.25,3.5,WSH,3.0,5.0,34.0,22560,20,ARI,3.0,3.0,35.0,22440,20
9683,2019,2019020271,2019-11-11,2,8,2,CAR,OTT,1.63,5.05,4.5,CAR,8.0,14.0,43.0,21122,20,OTT,2.0,4.0,29.0,21134,20
9690,2019,2019020278,2019-11-12,1,3,3,ANA,DET,1.98,4.25,3.48,ANA,3.0,5.0,27.0,21644,20,DET,4.0,7.0,36.0,21832,20
9692,2019,2019020280,2019-11-12,2,6,3,SJS,EDM,2.1,4.3,3.02,SJS,6.0,12.0,25.0,21227,20,EDM,3.0,6.0,24.0,21127,20
9691,2019,2019020279,2019-11-12,2,3,1,LAK,MIN,2.65,4.15,2.43,LAK,3.0,5.0,35.0,21240,20,MIN,1.0,0.0,28.0,21433,20
9689,2019,2019020277,2019-11-12,2,5,3,VAN,NSH,2.75,4.1,2.3,VAN,5.0,6.0,26.0,21367,20,NSH,3.0,6.0,37.0,21345,20
9685,2019,2019020273,2019-11-12,1,2,2,MTL,CBJ,1.8,5.85,3.65,MTL,2.0,4.0,32.0,22648,20,CBJ,2.0,4.0,35.0,22768,20
9687,2019,2019020275,2019-11-12,1,2,2,STL,ARI,1.95,5.05,3.45,STL,2.0,4.0,35.0,22711,20,ARI,2.0,2.0,22.0,22627,20
9686,2019,2019020274,2019-11-12,1,2,2,NYR,PIT,3.05,4.4,2.05,NYR,3.0,6.0,27.0,21846,20,PIT,2.0,3.0,32.0,21936,20
9688,2019,2019020276,2019-11-12,0,0,4,WPG,COL,2.34,4.2,2.67,WPG,0.0,0.0,40.0,21327,20,COL,4.0,8.0,25.0,21356,20
9684,2019,2019020272,2019-11-12,1,4,4,BOS,FLA,1.98,4.85,3.4,BOS,4.0,6.0,38.0,22397,20,FLA,4.0,7.0,29.0,22489,20
9693,2019,2019020281,2019-11-13,0,2,4,NJD,OTT,1.81,4.65,3.8,NJD,2.0,4.0,23.0,21480,20,OTT,4.0,5.0,25.0,21217,20
9694,2019,2019020282,2019-11-13,2,5,4,NYI,TOR,2.38,4.33,2.6,NYI,5.0,9.0,30.0,21360,20,TOR,4.0,8.0,27.0,21346,20
9695,2019,2019020283,2019-11-13,1,1,1,PHI,WSH,2.72,4.4,2.28,PHI,1.0,2.0,31.0,22446,20,WSH,1.0,2.0,36.0,22417,20
9696,2019,2019020284,2019-11-13,0,1,3,CGY,DAL,2.15,4.2,3.1,CGY,1.0,2.0,25.0,21285,20,DAL,3.0,3.0,32.0,21159,20
9697,2019,2019020285,2019-11-13,0,3,5,VGK,CHI,1.67,4.85,4.33,VGK,3.0,6.0,42.0,21360,20,CHI,5.0,10.0,26.0,21302,20
9705,2019,2019020293,2019-11-14,1,2,2,LAK,DET,2.05,4.4,3.07,LAK,3.0,6.0,31.0,21572,20,DET,2.0,3.0,21.0,21332,20
9704,2019,2019020292,2019-11-14,0,3,5,ANA,SJS,2.58,4.33,2.4,ANA,3.0,5.0,32.0,21137,20,SJS,5.0,7.0,35.0,20884,20
9702,2019,2019020290,2019-11-14,2,6,2,EDM,COL,2.22,4.45,2.8,EDM,6.0,12.0,28.0,21075,20,COL,2.0,2.0,33.0,21180,20
9703,2019,2019020291,2019-11-14,0,2,4,VAN,DAL,2.07,4.15,3.25,VAN,2.0,4.0,34.0,21313,20,DAL,4.0,7.0,29.0,21231,20
9700,2019,2019020288,2019-11-14,0,3,4,FLA,WPG,1.91,4.7,3.6,FLA,3.0,6.0,37.0,21600,20,WPG,4.0,8.0,30.0,21268,20
9699,2019,2019020287,2019-11-14,2,9,3,TBL,NYR,1.58,5.35,4.7,TBL,9.0,17.0,45.0,21009,20,NYR,3.0,5.0,23.0,20928,20
9698,2019,2019020286,2019-11-14,1,4,4,BUF,CAR,2.9,4.45,2.2,BUF,4.0,4.0,33.0,21910,20,CAR,5.0,9.0,29.0,21839,20
9701,2019,2019020289,2019-11-14,2,3,2,MIN,ARI,2.35,4.25,2.8,MIN,3.0,5.0,34.0,21238,20,ARI,2.0,3.0,29.0,21350,20
9706,2019,2019020294,2019-11-15,0,2,4,TOR,BOS,2.3,4.9,2.62,TOR,2.0,4.0,31.0,21360,20,BOS,4.0,6.0,34.0,21360,20
9707,2019,2019020295,2019-11-15,2,2,1,NJD,PIT,2.6,4.25,2.39,NJD,2.0,1.0,21.0,21194,20,PIT,1.0,2.0,39.0,21240,20
9708,2019,2019020296,2019-11-15,0,2,5,WSH,MTL,2.0,4.65,3.4,WSH,2.0,3.0,28.0,21480,20,MTL,5.0,10.0,40.0,21519,20
9709,2019,2019020297,2019-11-15,1,2,2,CBJ,STL,2.65,4.95,2.38,CBJ,3.0,4.0,39.0,22388,20,STL,2.0,3.0,27.0,22305,20
9710,2019,2019020298,2019-11-15,2,2,1,OTT,PHI,3.1,5.15,2.08,OTT,2.0,3.0,19.0,21000,20,PHI,1.0,1.0,27.0,21266,20
9720,2019,2019020308,2019-11-16,2,6,1,PIT,TOR,2.15,4.55,2.85,PIT,6.0,11.0,38.0,21360,20,TOR,1.0,2.0,33.0,21488,20
9725,2019,2019020313,2019-11-16,1,3,3,SJS,DET,1.65,4.95,4.4,SJS,3.0,6.0,19.0,22567,20,DET,3.0,6.0,28.0,22671,20
9724,2019,2019020312,2019-11-16,2,4,3,LAK,VGK,3.06,4.95,2.04,LAK,4.0,7.0,25.0,21240,20,VGK,3.0,5.0,31.0,21383,20
9723,2019,2019020311,2019-11-16,1,4,4,VAN,COL,2.1,4.55,3.06,VAN,4.0,8.0,32.0,21045,20,COL,5.0,10.0,23.0,21022,20
9722,2019,2019020310,2019-11-16,0,2,7,NSH,CHI,1.81,4.8,3.8,NSH,2.0,4.0,41.0,21480,20,CHI,7.0,10.0,24.0,21480,20
9721,2019,2019020309,2019-11-16,0,1,4,STL,ANA,1.92,4.4,3.5,STL,1.0,2.0,38.0,21360,20,ANA,4.0,4.0,25.0,21195,20
9718,2019,2019020306,2019-11-16,2,4,3,FLA,NYR,1.8,4.9,3.64,FLA,4.0,7.0,30.0,21202,20,NYR,3.0,6.0,33.0,21438,20
9719,2019,2019020307,2019-11-16,1,3,3,PHI,NYI,2.55,4.3,2.47,PHI,3.0,5.0,31.0,22445,20,NYI,3.0,4.0,36.0,22475,20
